timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:44:40.897, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19206 MiB, 49140 MiB, 297.94 W, 65
2026/08/14 02:44:41.897, NVIDIA GeForce RTX 4090, 26 %, 10 %, 19206 MiB, 49140 MiB, 297.35 W, 63
2026/08/14 02:44:42.897, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 277.85 W, 64
2026/08/14 02:44:43.897, NVIDIA GeForce RTX 4090, 34 %, 11 %, 19206 MiB, 49140 MiB, 271.49 W, 63
2026/08/14 02:44:44.898, NVIDIA GeForce RTX 4090, 29 %, 11 %, 19206 MiB, 49140 MiB, 273.99 W, 65
2026/08/14 02:44:45.898, NVIDIA GeForce RTX 4090, 55 %, 25 %, 19206 MiB, 49140 MiB, 279.18 W, 65
2026/08/14 02:44:46.898, NVIDIA GeForce RTX 4090, 71 %, 39 %, 19206 MiB, 49140 MiB, 286.51 W, 66
2026/08/14 02:44:47.898, NVIDIA GeForce RTX 4090, 76 %, 42 %, 19206 MiB, 49140 MiB, 293.39 W, 65
2026/08/14 02:44:48.899, NVIDIA GeForce RTX 4090, 100 %, 51 %, 19206 MiB, 49140 MiB, 292.02 W, 67
2026/08/14 02:44:49.899, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 344.02 W, 63
2026/08/14 02:44:50.899, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 270.63 W, 63
2026/08/14 02:44:51.899, NVIDIA GeForce RTX 4090, 28 %, 10 %, 19206 MiB, 49140 MiB, 273.44 W, 65
2026/08/14 02:44:52.899, NVIDIA GeForce RTX 4090, 70 %, 37 %, 19206 MiB, 49140 MiB, 287.58 W, 65
2026/08/14 02:44:53.900, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19206 MiB, 49140 MiB, 304.19 W, 65
2026/08/14 02:44:54.900, NVIDIA GeForce RTX 4090, 52 %, 24 %, 19206 MiB, 49140 MiB, 287.21 W, 66
2026/08/14 02:44:55.900, NVIDIA GeForce RTX 4090, 20 %, 7 %, 19206 MiB, 49140 MiB, 281.50 W, 64
2026/08/14 02:44:56.900, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 275.81 W, 65
2026/08/14 02:44:57.900, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19206 MiB, 49140 MiB, 273.60 W, 66
2026/08/14 02:44:58.901, NVIDIA GeForce RTX 4090, 42 %, 20 %, 19206 MiB, 49140 MiB, 280.88 W, 65
2026/08/14 02:44:59.901, NVIDIA GeForce RTX 4090, 70 %, 38 %, 19206 MiB, 49140 MiB, 288.28 W, 65
2026/08/14 02:45:00.906, NVIDIA GeForce RTX 4090, 47 %, 23 %, 19206 MiB, 49140 MiB, 300.90 W, 66
2026/08/14 02:45:01.907, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19206 MiB, 49140 MiB, 292.58 W, 66
2026/08/14 02:45:02.907, NVIDIA GeForce RTX 4090, 25 %, 9 %, 19206 MiB, 49140 MiB, 273.74 W, 65
2026/08/14 02:45:03.907, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 271.27 W, 63
2026/08/14 02:45:04.907, NVIDIA GeForce RTX 4090, 44 %, 16 %, 19206 MiB, 49140 MiB, 272.10 W, 66
2026/08/14 02:45:05.907, NVIDIA GeForce RTX 4090, 42 %, 19 %, 19206 MiB, 49140 MiB, 278.82 W, 65
2026/08/14 02:45:06.908, NVIDIA GeForce RTX 4090, 70 %, 36 %, 19206 MiB, 49140 MiB, 274.49 W, 66
2026/08/14 02:45:07.908, NVIDIA GeForce RTX 4090, 92 %, 52 %, 19206 MiB, 49140 MiB, 303.55 W, 64
