timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:20:28.500, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 277.23 W, 60
2026/08/14 02:20:29.500, NVIDIA GeForce RTX 4090, 66 %, 39 %, 19206 MiB, 49140 MiB, 307.23 W, 66
2026/08/14 02:20:30.501, NVIDIA GeForce RTX 4090, 97 %, 54 %, 19206 MiB, 49140 MiB, 294.57 W, 66
2026/08/14 02:20:31.501, NVIDIA GeForce RTX 4090, 53 %, 26 %, 19206 MiB, 49140 MiB, 277.49 W, 59
2026/08/14 02:20:32.501, NVIDIA GeForce RTX 4090, 29 %, 11 %, 19206 MiB, 49140 MiB, 263.92 W, 58
2026/08/14 02:20:33.501, NVIDIA GeForce RTX 4090, 100 %, 54 %, 19206 MiB, 49140 MiB, 330.65 W, 66
2026/08/14 02:20:34.501, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 165.46 W, 53
2026/08/14 02:20:35.501, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 103.93 W, 52
2026/08/14 02:20:36.501, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 96.78 W, 51
2026/08/14 02:20:37.502, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 86.48 W, 51
2026/08/14 02:20:38.502, NVIDIA GeForce RTX 4090, 43 %, 16 %, 19206 MiB, 49140 MiB, 216.22 W, 61
2026/08/14 02:20:39.502, NVIDIA GeForce RTX 4090, 47 %, 27 %, 19206 MiB, 49140 MiB, 273.79 W, 60
2026/08/14 02:20:40.503, NVIDIA GeForce RTX 4090, 56 %, 29 %, 19206 MiB, 49140 MiB, 269.31 W, 63
2026/08/14 02:20:41.503, NVIDIA GeForce RTX 4090, 71 %, 40 %, 19206 MiB, 49140 MiB, 267.59 W, 63
2026/08/14 02:20:42.503, NVIDIA GeForce RTX 4090, 76 %, 44 %, 19206 MiB, 49140 MiB, 278.39 W, 65
2026/08/14 02:20:43.504, NVIDIA GeForce RTX 4090, 78 %, 46 %, 19206 MiB, 49140 MiB, 266.71 W, 64
2026/08/14 02:20:44.504, NVIDIA GeForce RTX 4090, 70 %, 39 %, 19206 MiB, 49140 MiB, 277.79 W, 59
2026/08/14 02:20:45.505, NVIDIA GeForce RTX 4090, 56 %, 25 %, 19206 MiB, 49140 MiB, 284.93 W, 64
2026/08/14 02:20:46.505, NVIDIA GeForce RTX 4090, 35 %, 13 %, 19206 MiB, 49140 MiB, 271.09 W, 59
2026/08/14 02:20:47.505, NVIDIA GeForce RTX 4090, 20 %, 7 %, 19206 MiB, 49140 MiB, 265.03 W, 57
2026/08/14 02:20:48.505, NVIDIA GeForce RTX 4090, 17 %, 6 %, 19206 MiB, 49140 MiB, 271.97 W, 59
2026/08/14 02:20:49.505, NVIDIA GeForce RTX 4090, 41 %, 13 %, 19206 MiB, 49140 MiB, 267.91 W, 59
2026/08/14 02:20:50.506, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 277.45 W, 61
2026/08/14 02:20:51.506, NVIDIA GeForce RTX 4090, 74 %, 41 %, 19206 MiB, 49140 MiB, 290.51 W, 64
2026/08/14 02:20:52.506, NVIDIA GeForce RTX 4090, 93 %, 53 %, 19206 MiB, 49140 MiB, 288.09 W, 64
2026/08/14 02:20:53.506, NVIDIA GeForce RTX 4090, 56 %, 25 %, 19206 MiB, 49140 MiB, 287.68 W, 64
2026/08/14 02:20:54.506, NVIDIA GeForce RTX 4090, 45 %, 17 %, 19206 MiB, 49140 MiB, 274.06 W, 61
2026/08/14 02:20:55.507, NVIDIA GeForce RTX 4090, 45 %, 16 %, 19206 MiB, 49140 MiB, 275.99 W, 60
2026/08/14 02:20:56.507, NVIDIA GeForce RTX 4090, 48 %, 17 %, 19206 MiB, 49140 MiB, 274.67 W, 62
2026/08/14 02:20:57.507, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 292.45 W, 64
2026/08/14 02:20:58.507, NVIDIA GeForce RTX 4090, 94 %, 54 %, 19206 MiB, 49140 MiB, 304.82 W, 64
2026/08/14 02:20:59.507, NVIDIA GeForce RTX 4090, 43 %, 16 %, 19206 MiB, 49140 MiB, 299.75 W, 66
2026/08/14 02:21:00.508, NVIDIA GeForce RTX 4090, 41 %, 14 %, 19206 MiB, 49140 MiB, 274.73 W, 62
2026/08/14 02:21:01.508, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 277.12 W, 65
2026/08/14 02:21:02.509, NVIDIA GeForce RTX 4090, 81 %, 37 %, 19206 MiB, 49140 MiB, 285.02 W, 64
2026/08/14 02:21:03.510, NVIDIA GeForce RTX 4090, 99 %, 55 %, 19206 MiB, 49140 MiB, 307.82 W, 65
2026/08/14 02:21:04.510, NVIDIA GeForce RTX 4090, 85 %, 44 %, 19206 MiB, 49140 MiB, 307.89 W, 63
2026/08/14 02:21:05.510, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 281.64 W, 62
2026/08/14 02:21:06.511, NVIDIA GeForce RTX 4090, 49 %, 17 %, 19206 MiB, 49140 MiB, 300.18 W, 65
2026/08/14 02:21:07.511, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19206 MiB, 49140 MiB, 276.60 W, 62
2026/08/14 02:21:08.511, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19206 MiB, 49140 MiB, 281.98 W, 64
